"flight","airline","source_city","destination_city","days_left","price"
"UK-940","Vistara","Mumbai","Delhi",12,58.29
"UK-986","Vistara","Mumbai","Delhi",12,58.29
"UK-970","Vistara","Mumbai","Delhi",12,58.29
"UK-994","Vistara","Mumbai","Delhi",12,58.29
"UK-944","Vistara","Mumbai","Delhi",12,58.29
"UK-950","Vistara","Mumbai","Delhi",12,58.29
"UK-902","Vistara","Mumbai","Delhi",12,58.29
"G8-7536","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-7537","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-7538","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-329","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-327","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-339","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-341","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-345","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-319","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-321","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-391","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-322","GO_FIRST","Mumbai","Delhi",12,58.28
"G8-2508","GO_FIRST","Mumbai","Delhi",12,58.28
"6E-574","Indigo","Mumbai","Delhi",12,58.29
"6E-6201","Indigo","Mumbai","Delhi",12,58.29
"6E-5013","Indigo","Mumbai","Delhi",12,58.29
"6E-6721","Indigo","Mumbai","Delhi",12,58.29
"6E-416","Indigo","Mumbai","Delhi",12,58.29
"6E-6004","Indigo","Mumbai","Delhi",12,58.29
"6E-2518","Indigo","Mumbai","Delhi",12,58.29
"6E-248","Indigo","Mumbai","Delhi",12,58.29
"6E-2172","Indigo","Mumbai","Delhi",12,58.29
"6E-5017","Indigo","Mumbai","Delhi",12,58.29
"6E-2077","Indigo","Mumbai","Delhi",12,58.29
"6E-2047","Indigo","Mumbai","Delhi",12,58.29
"6E-168","Indigo","Mumbai","Delhi",12,58.29
"AI-864","Air_India","Mumbai","Delhi",12,58.29
"AI-806","Air_India","Mumbai","Delhi",12,58.29
"AI-809","Air_India","Mumbai","Delhi",12,58.29
"AI-687","Air_India","Mumbai","Delhi",12,58.29
"AI-888","Air_India","Mumbai","Delhi",12,58.29
"AI-867","Air_India","Mumbai","Delhi",12,58.29
"AI-660","Air_India","Mumbai","Delhi",12,58.29
"I5-767","AirAsia","Mumbai","Delhi",12,60.09
"SG-8710","SpiceJet","Mumbai","Delhi",13,58.29
"SG-1092","SpiceJet","Mumbai","Delhi",13,58.29
"SG-1059","SpiceJet","Mumbai","Delhi",13,58.29
"SG-8152","SpiceJet","Mumbai","Delhi",13,58.29
"SG-1090","SpiceJet","Mumbai","Delhi",13,58.29
"SG-8702","SpiceJet","Mumbai","Delhi",13,58.29
"SG-1062","SpiceJet","Mumbai","Delhi",13,58.29
"SG-8158","SpiceJet","Mumbai","Delhi",13,58.29
"I5-330","AirAsia","Mumbai","Delhi",13,58.3
"UK-954","Vistara","Mumbai","Delhi",13,58.29
"UK-928","Vistara","Mumbai","Delhi",13,58.29
"UK-958","Vistara","Mumbai","Delhi",13,58.29
"UK-988","Vistara","Mumbai","Delhi",13,58.29
"UK-930","Vistara","Mumbai","Delhi",13,58.29
"UK-960","Vistara","Mumbai","Delhi",13,58.29
"UK-910","Vistara","Mumbai","Delhi",13,58.29
"UK-996","Vistara","Mumbai","Delhi",13,58.29
"UK-940","Vistara","Mumbai","Delhi",13,58.29
"UK-986","Vistara","Mumbai","Delhi",13,58.29
"UK-970","Vistara","Mumbai","Delhi",13,58.29
"UK-994","Vistara","Mumbai","Delhi",13,58.29
"UK-944","Vistara","Mumbai","Delhi",13,58.29
"UK-950","Vistara","Mumbai","Delhi",13,58.29
"UK-902","Vistara","Mumbai","Delhi",13,58.29
"G8-7536","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-7537","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-7538","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-329","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-327","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-339","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-345","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-319","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-321","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-391","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-322","GO_FIRST","Mumbai","Delhi",13,58.28
"G8-2508","GO_FIRST","Mumbai","Delhi",13,58.28
"6E-574","Indigo","Mumbai","Delhi",13,58.29
"6E-5013","Indigo","Mumbai","Delhi",13,58.29
"6E-6721","Indigo","Mumbai","Delhi",13,58.29
"6E-416","Indigo","Mumbai","Delhi",13,58.29
"6E-6004","Indigo","Mumbai","Delhi",13,58.29
"6E-2518","Indigo","Mumbai","Delhi",13,58.29
"6E-248","Indigo","Mumbai","Delhi",13,58.29
"6E-2172","Indigo","Mumbai","Delhi",13,58.29
"6E-5017","Indigo","Mumbai","Delhi",13,58.29
"6E-2077","Indigo","Mumbai","Delhi",13,58.29
"6E-2047","Indigo","Mumbai","Delhi",13,58.29
"6E-168","Indigo","Mumbai","Delhi",13,58.29
"AI-806","Air_India","Mumbai","Delhi",13,58.29
"AI-809","Air_India","Mumbai","Delhi",13,58.29
"AI-687","Air_India","Mumbai","Delhi",13,58.29
"AI-888","Air_India","Mumbai","Delhi",13,58.29
"AI-867","Air_India","Mumbai","Delhi",13,58.29
"AI-660","Air_India","Mumbai","Delhi",13,58.29
"I5-767","AirAsia","Mumbai","Delhi",13,60.09
"6E-6201","Indigo","Mumbai","Delhi",13,60.35
"SG-8710","SpiceJet","Mumbai","Delhi",14,58.29
"SG-1092","SpiceJet","Mumbai","Delhi",14,58.29
"SG-1059","SpiceJet","Mumbai","Delhi",14,58.29
"SG-8152","SpiceJet","Mumbai","Delhi",14,58.29
"SG-1090","SpiceJet","Mumbai","Delhi",14,58.29
"SG-8702","SpiceJet","Mumbai","Delhi",14,58.29
"SG-1062","SpiceJet","Mumbai","Delhi",14,58.29
"SG-8158","SpiceJet","Mumbai","Delhi",14,58.29
"I5-330","AirAsia","Mumbai","Delhi",14,58.3
"UK-954","Vistara","Mumbai","Delhi",14,58.29
"UK-928","Vistara","Mumbai","Delhi",14,58.29
"UK-958","Vistara","Mumbai","Delhi",14,58.29
"UK-988","Vistara","Mumbai","Delhi",14,58.29
"UK-930","Vistara","Mumbai","Delhi",14,58.29
"UK-960","Vistara","Mumbai","Delhi",14,58.29
"UK-910","Vistara","Mumbai","Delhi",14,58.29
"UK-940","Vistara","Mumbai","Delhi",14,58.29
"UK-986","Vistara","Mumbai","Delhi",14,58.29
"UK-970","Vistara","Mumbai","Delhi",14,58.29
"UK-944","Vistara","Mumbai","Delhi",14,58.29
"UK-950","Vistara","Mumbai","Delhi",14,58.29
"UK-902","Vistara","Mumbai","Delhi",14,58.29
"UK-996","Vistara","Mumbai","Delhi",14,59.32
"G8-7536","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-7537","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-7538","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-329","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-339","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-345","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-319","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-321","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-391","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-322","GO_FIRST","Mumbai","Delhi",14,58.28
"G8-2508","GO_FIRST","Mumbai","Delhi",14,58.28
"6E-5013","Indigo","Mumbai","Delhi",14,58.29
"6E-6721","Indigo","Mumbai","Delhi",14,58.29
"6E-416","Indigo","Mumbai","Delhi",14,58.29
"6E-6004","Indigo","Mumbai","Delhi",14,58.29
"6E-2518","Indigo","Mumbai","Delhi",14,58.29
"6E-248","Indigo","Mumbai","Delhi",14,58.29
"6E-2172","Indigo","Mumbai","Delhi",14,58.29
"6E-168","Indigo","Mumbai","Delhi",14,58.29
"AI-864","Air_India","Mumbai","Delhi",14,58.29
"AI-806","Air_India","Mumbai","Delhi",14,58.29
"AI-809","Air_India","Mumbai","Delhi",14,58.29
"AI-687","Air_India","Mumbai","Delhi",14,58.29
"AI-888","Air_India","Mumbai","Delhi",14,58.29
"AI-867","Air_India","Mumbai","Delhi",14,58.29
"AI-660","Air_India","Mumbai","Delhi",14,58.29
"6E-574","Indigo","Mumbai","Delhi",14,60.35
"6E-6201","Indigo","Mumbai","Delhi",14,60.35
"6E-2077","Indigo","Mumbai","Delhi",14,60.35
"6E-2047","Indigo","Mumbai","Delhi",14,60.35
"UK-994","Vistara","Mumbai","Delhi",14,65.5
"I5-767","AirAsia","Mumbai","Delhi",14,62.15
"6E-5017","Indigo","Mumbai","Delhi",14,62.41
"G8-327","GO_FIRST","Mumbai","Delhi",14,63.95
"UK-954","Vistara","Mumbai","Delhi",15,22.94
"UK-958","Vistara","Mumbai","Delhi",15,22.94
"UK-988","Vistara","Mumbai","Delhi",15,22.94
"UK-960","Vistara","Mumbai","Delhi",15,22.94
"UK-986","Vistara","Mumbai","Delhi",15,22.94
"UK-970","Vistara","Mumbai","Delhi",15,22.94
"UK-994","Vistara","Mumbai","Delhi",15,22.94
"UK-944","Vistara","Mumbai","Delhi",15,22.94
"UK-950","Vistara","Mumbai","Delhi",15,22.94
"UK-902","Vistara","Mumbai","Delhi",15,22.94
"UK-996","Vistara","Mumbai","Delhi",15,25.49
"6E-5013","Indigo","Mumbai","Delhi",15,22.94
"6E-6721","Indigo","Mumbai","Delhi",15,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",15,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",15,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",15,22.94
"6E-6004","Indigo","Mumbai","Delhi",15,22.94
"6E-2518","Indigo","Mumbai","Delhi",15,22.94
"I5-330","AirAsia","Mumbai","Delhi",15,22.94
"6E-2172","Indigo","Mumbai","Delhi",15,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",15,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",15,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",15,22.94
"6E-2047","Indigo","Mumbai","Delhi",15,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",15,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",15,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",15,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",15,22.94
"6E-168","Indigo","Mumbai","Delhi",15,26.85
"AI-864","Air_India","Mumbai","Delhi",15,24.17
"AI-806","Air_India","Mumbai","Delhi",15,24.17
"AI-809","Air_India","Mumbai","Delhi",15,24.17
"AI-687","Air_India","Mumbai","Delhi",15,24.17
"AI-867","Air_India","Mumbai","Delhi",15,24.17
"AI-660","Air_India","Mumbai","Delhi",15,24.17
"UK-928","Vistara","Mumbai","Delhi",15,28.58
"SG-8710","SpiceJet","Mumbai","Delhi",15,25.64
"SG-1059","SpiceJet","Mumbai","Delhi",15,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",15,25.64
"SG-1090","SpiceJet","Mumbai","Delhi",15,25.64
"SG-8702","SpiceJet","Mumbai","Delhi",15,25.64
"SG-1062","SpiceJet","Mumbai","Delhi",15,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",15,25.64
"UK-930","Vistara","Mumbai","Delhi",15,29.66
"UK-910","Vistara","Mumbai","Delhi",15,29.66
"6E-248","Indigo","Mumbai","Delhi",15,26.85
"6E-5017","Indigo","Mumbai","Delhi",15,26.85
"AI-888","Air_India","Mumbai","Delhi",15,27.26
"6E-574","Indigo","Mumbai","Delhi",15,30.48
"6E-6201","Indigo","Mumbai","Delhi",15,30.48
"I5-767","AirAsia","Mumbai","Delhi",15,30.87
"UK-940","Vistara","Mumbai","Delhi",15,34.81
"6E-416","Indigo","Mumbai","Delhi",15,33.58
"6E-2077","Indigo","Mumbai","Delhi",15,33.58
"G8-329","GO_FIRST","Mumbai","Delhi",15,45.38
"G8-327","GO_FIRST","Mumbai","Delhi",15,45.38
"G8-319","GO_FIRST","Mumbai","Delhi",15,45.38
"UK-958","Vistara","Mumbai","Delhi",16,22.94
"UK-988","Vistara","Mumbai","Delhi",16,22.94
"UK-960","Vistara","Mumbai","Delhi",16,22.94
"UK-996","Vistara","Mumbai","Delhi",16,22.94
"UK-940","Vistara","Mumbai","Delhi",16,22.94
"UK-986","Vistara","Mumbai","Delhi",16,22.94
"UK-970","Vistara","Mumbai","Delhi",16,22.94
"UK-994","Vistara","Mumbai","Delhi",16,22.94
"UK-944","Vistara","Mumbai","Delhi",16,22.94
"UK-950","Vistara","Mumbai","Delhi",16,22.94
"UK-902","Vistara","Mumbai","Delhi",16,22.94
"UK-954","Vistara","Mumbai","Delhi",16,25.49
"6E-5013","Indigo","Mumbai","Delhi",16,22.94
"6E-6721","Indigo","Mumbai","Delhi",16,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",16,22.94
"6E-6004","Indigo","Mumbai","Delhi",16,22.94
"6E-2518","Indigo","Mumbai","Delhi",16,22.94
"I5-330","AirAsia","Mumbai","Delhi",16,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",16,22.94
"6E-2172","Indigo","Mumbai","Delhi",16,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",16,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",16,22.94
"6E-574","Indigo","Mumbai","Delhi",16,26.85
"AI-867","Air_India","Mumbai","Delhi",16,24.17
"AI-660","Air_India","Mumbai","Delhi",16,24.17
"UK-928","Vistara","Mumbai","Delhi",16,28.58
"SG-8710","SpiceJet","Mumbai","Delhi",16,25.64
"SG-1092","SpiceJet","Mumbai","Delhi",16,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",16,25.64
"SG-8702","SpiceJet","Mumbai","Delhi",16,25.64
"SG-1062","SpiceJet","Mumbai","Delhi",16,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",16,25.64
"UK-930","Vistara","Mumbai","Delhi",16,29.66
"UK-910","Vistara","Mumbai","Delhi",16,29.66
"6E-416","Indigo","Mumbai","Delhi",16,26.85
"6E-248","Indigo","Mumbai","Delhi",16,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",16,26.95
"AI-806","Air_India","Mumbai","Delhi",16,27.26
"AI-687","Air_India","Mumbai","Delhi",16,27.26
"AI-888","Air_India","Mumbai","Delhi",16,27.26
"6E-6201","Indigo","Mumbai","Delhi",16,33.58
"6E-5017","Indigo","Mumbai","Delhi",16,33.58
"6E-2047","Indigo","Mumbai","Delhi",16,33.58
"6E-168","Indigo","Mumbai","Delhi",16,33.58
"AI-864","Air_India","Mumbai","Delhi",16,36.52
"AI-809","Air_India","Mumbai","Delhi",16,36.52
"6E-2077","Indigo","Mumbai","Delhi",16,39.83
"I5-767","AirAsia","Mumbai","Delhi",16,72.94
"UK-928","Vistara","Mumbai","Delhi",17,22.94
"UK-958","Vistara","Mumbai","Delhi",17,22.94
"UK-988","Vistara","Mumbai","Delhi",17,22.94
"UK-960","Vistara","Mumbai","Delhi",17,22.94
"UK-940","Vistara","Mumbai","Delhi",17,22.94
"UK-986","Vistara","Mumbai","Delhi",17,22.94
"UK-970","Vistara","Mumbai","Delhi",17,22.94
"UK-994","Vistara","Mumbai","Delhi",17,22.94
"UK-950","Vistara","Mumbai","Delhi",17,22.94
"UK-902","Vistara","Mumbai","Delhi",17,22.94
"UK-996","Vistara","Mumbai","Delhi",17,25.49
"6E-5013","Indigo","Mumbai","Delhi",17,22.94
"6E-6721","Indigo","Mumbai","Delhi",17,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",17,22.94
"6E-6004","Indigo","Mumbai","Delhi",17,22.94
"6E-2518","Indigo","Mumbai","Delhi",17,22.94
"I5-330","AirAsia","Mumbai","Delhi",17,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-327","GO_FIRST","Mumbai","Delhi",17,22.94
"6E-2172","Indigo","Mumbai","Delhi",17,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",17,22.94
"6E-2047","Indigo","Mumbai","Delhi",17,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",17,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",17,22.94
"6E-574","Indigo","Mumbai","Delhi",17,26.85
"AI-864","Air_India","Mumbai","Delhi",17,24.17
"AI-806","Air_India","Mumbai","Delhi",17,24.17
"AI-888","Air_India","Mumbai","Delhi",17,24.17
"AI-867","Air_India","Mumbai","Delhi",17,24.17
"UK-944","Vistara","Mumbai","Delhi",17,27.8
"SG-8710","SpiceJet","Mumbai","Delhi",17,25.64
"SG-1092","SpiceJet","Mumbai","Delhi",17,25.64
"SG-1059","SpiceJet","Mumbai","Delhi",17,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",17,25.64
"SG-1090","SpiceJet","Mumbai","Delhi",17,25.64
"SG-8702","SpiceJet","Mumbai","Delhi",17,25.64
"SG-1062","SpiceJet","Mumbai","Delhi",17,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",17,25.64
"UK-930","Vistara","Mumbai","Delhi",17,29.66
"UK-910","Vistara","Mumbai","Delhi",17,29.66
"6E-6201","Indigo","Mumbai","Delhi",17,26.85
"6E-248","Indigo","Mumbai","Delhi",17,26.85
"6E-5017","Indigo","Mumbai","Delhi",17,26.85
"6E-168","Indigo","Mumbai","Delhi",17,26.85
"AI-809","Air_India","Mumbai","Delhi",17,27.26
"AI-660","Air_India","Mumbai","Delhi",17,27.26
"6E-416","Indigo","Mumbai","Delhi",17,30.48
"6E-2077","Indigo","Mumbai","Delhi",17,30.48
"AI-687","Air_India","Mumbai","Delhi",17,31.38
"I5-767","AirAsia","Mumbai","Delhi",17,32.84
"UK-954","Vistara","Mumbai","Delhi",18,22.94
"UK-928","Vistara","Mumbai","Delhi",18,22.94
"UK-958","Vistara","Mumbai","Delhi",18,22.94
"UK-988","Vistara","Mumbai","Delhi",18,22.94
"UK-960","Vistara","Mumbai","Delhi",18,22.94
"UK-996","Vistara","Mumbai","Delhi",18,22.94
"UK-940","Vistara","Mumbai","Delhi",18,22.94
"UK-986","Vistara","Mumbai","Delhi",18,22.94
"UK-970","Vistara","Mumbai","Delhi",18,22.94
"UK-994","Vistara","Mumbai","Delhi",18,22.94
"UK-944","Vistara","Mumbai","Delhi",18,22.94
"UK-950","Vistara","Mumbai","Delhi",18,22.94
"UK-902","Vistara","Mumbai","Delhi",18,22.94
"6E-5013","Indigo","Mumbai","Delhi",18,22.94
"6E-6721","Indigo","Mumbai","Delhi",18,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",18,22.94
"6E-6004","Indigo","Mumbai","Delhi",18,22.94
"6E-2518","Indigo","Mumbai","Delhi",18,22.94
"I5-330","AirAsia","Mumbai","Delhi",18,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-327","GO_FIRST","Mumbai","Delhi",18,22.94
"6E-2172","Indigo","Mumbai","Delhi",18,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",18,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",18,22.94
"6E-574","Indigo","Mumbai","Delhi",18,26.85
"6E-168","Indigo","Mumbai","Delhi",18,26.85
"AI-864","Air_India","Mumbai","Delhi",18,24.17
"AI-806","Air_India","Mumbai","Delhi",18,24.17
"AI-809","Air_India","Mumbai","Delhi",18,24.17
"AI-687","Air_India","Mumbai","Delhi",18,24.17
"AI-888","Air_India","Mumbai","Delhi",18,24.17
"AI-867","Air_India","Mumbai","Delhi",18,24.17
"SG-8710","SpiceJet","Mumbai","Delhi",18,25.64
"SG-1092","SpiceJet","Mumbai","Delhi",18,25.64
"SG-1059","SpiceJet","Mumbai","Delhi",18,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",18,25.64
"SG-1090","SpiceJet","Mumbai","Delhi",18,25.64
"SG-8702","SpiceJet","Mumbai","Delhi",18,25.64
"SG-1062","SpiceJet","Mumbai","Delhi",18,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",18,25.64
"UK-910","Vistara","Mumbai","Delhi",18,29.66
"6E-416","Indigo","Mumbai","Delhi",18,26.85
"6E-248","Indigo","Mumbai","Delhi",18,26.85
"6E-5017","Indigo","Mumbai","Delhi",18,26.85
"6E-2077","Indigo","Mumbai","Delhi",18,26.85
"6E-2047","Indigo","Mumbai","Delhi",18,26.85
"AI-660","Air_India","Mumbai","Delhi",18,27.26
"UK-930","Vistara","Mumbai","Delhi",18,31.72
"I5-767","AirAsia","Mumbai","Delhi",18,29.3
"6E-6201","Indigo","Mumbai","Delhi",18,30.48
"UK-954","Vistara","Mumbai","Delhi",19,22.94
"UK-928","Vistara","Mumbai","Delhi",19,22.94
"UK-958","Vistara","Mumbai","Delhi",19,22.94
"UK-988","Vistara","Mumbai","Delhi",19,22.94
"UK-960","Vistara","Mumbai","Delhi",19,22.94
"UK-996","Vistara","Mumbai","Delhi",19,22.94
"UK-940","Vistara","Mumbai","Delhi",19,22.94
"UK-986","Vistara","Mumbai","Delhi",19,22.94
"UK-970","Vistara","Mumbai","Delhi",19,22.94
"UK-994","Vistara","Mumbai","Delhi",19,22.94
"UK-944","Vistara","Mumbai","Delhi",19,22.94
"UK-950","Vistara","Mumbai","Delhi",19,22.94
"UK-902","Vistara","Mumbai","Delhi",19,22.94
"6E-5013","Indigo","Mumbai","Delhi",19,22.94
"6E-6721","Indigo","Mumbai","Delhi",19,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",19,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",19,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",19,22.94
"6E-6004","Indigo","Mumbai","Delhi",19,22.94
"6E-2518","Indigo","Mumbai","Delhi",19,22.94
"I5-330","AirAsia","Mumbai","Delhi",19,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",19,22.94
"6E-5006","Indigo","Mumbai","Delhi",19,22.94
"6E-2172","Indigo","Mumbai","Delhi",19,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",19,22.94
"G8-341","GO_FIRST","Mumbai","Delhi",19,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",19,22.94
"6E-2047","Indigo","Mumbai","Delhi",19,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",19,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",19,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",19,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",19,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",19,22.94
"6E-574","Indigo","Mumbai","Delhi",19,26.85
"AI-864","Air_India","Mumbai","Delhi",19,24.17
"AI-806","Air_India","Mumbai","Delhi",19,24.17
"AI-809","Air_India","Mumbai","Delhi",19,24.17
"AI-888","Air_India","Mumbai","Delhi",19,24.17
"AI-867","Air_India","Mumbai","Delhi",19,24.17
"AI-660","Air_India","Mumbai","Delhi",19,24.17
"SG-8710","SpiceJet","Mumbai","Delhi",19,25.64
"SG-8152","SpiceJet","Mumbai","Delhi",19,25.64
"SG-8702","SpiceJet","Mumbai","Delhi",19,25.64
"SG-8158","SpiceJet","Mumbai","Delhi",19,25.64
"UK-930","Vistara","Mumbai","Delhi",19,29.66
"UK-910","Vistara","Mumbai","Delhi",19,29.66
"6E-154","Indigo","Mumbai","Delhi",19,26.85
"6E-416","Indigo","Mumbai","Delhi",19,26.85
"6E-248","Indigo","Mumbai","Delhi",19,26.85
"6E-945","Indigo","Mumbai","Delhi",19,26.85
"6E-168","Indigo","Mumbai","Delhi",19,26.85
"G8-327","GO_FIRST","Mumbai","Delhi",19,26.95
"AI-687","Air_India","Mumbai","Delhi",19,27.26
"I5-767","AirAsia","Mumbai","Delhi",19,29.3
"6E-6201","Indigo","Mumbai","Delhi",19,30.48
"6E-5017","Indigo","Mumbai","Delhi",19,30.48
"6E-2077","Indigo","Mumbai","Delhi",19,30.48
"UK-954","Vistara","Mumbai","Delhi",20,22.94
"UK-928","Vistara","Mumbai","Delhi",20,22.94
"UK-958","Vistara","Mumbai","Delhi",20,22.94
"UK-988","Vistara","Mumbai","Delhi",20,22.94
"UK-960","Vistara","Mumbai","Delhi",20,22.94
"UK-996","Vistara","Mumbai","Delhi",20,22.94
"UK-940","Vistara","Mumbai","Delhi",20,22.94
"UK-986","Vistara","Mumbai","Delhi",20,22.94
"UK-970","Vistara","Mumbai","Delhi",20,22.94
"UK-994","Vistara","Mumbai","Delhi",20,22.94
"UK-944","Vistara","Mumbai","Delhi",20,22.94
"UK-950","Vistara","Mumbai","Delhi",20,22.94
"UK-902","Vistara","Mumbai","Delhi",20,22.94
"6E-5013","Indigo","Mumbai","Delhi",20,22.94
"6E-6721","Indigo","Mumbai","Delhi",20,22.94
"G8-7536","GO_FIRST","Mumbai","Delhi",20,22.94
"G8-7537","GO_FIRST","Mumbai","Delhi",20,22.94
"G8-7538","GO_FIRST","Mumbai","Delhi",20,22.94
"6E-6004","Indigo","Mumbai","Delhi",20,22.94
"6E-2518","Indigo","Mumbai","Delhi",20,22.94
"I5-330","AirAsia","Mumbai","Delhi",20,22.94
"G8-329","GO_FIRST","Mumbai","Delhi",20,22.94
"6E-5006","Indigo","Mumbai","Delhi",20,22.94
"I5-767","AirAsia","Mumbai","Delhi",20,22.94
"6E-2172","Indigo","Mumbai","Delhi",20,22.94
"G8-339","GO_FIRST","Mumbai","Delhi",20,22.94
"G8-345","GO_FIRST","Mumbai","Delhi",20,22.94
"G8-319","GO_FIRST","Mumbai","Delhi",20,22.94
"G8-321","GO_FIRST","Mumbai","Delhi",20,22.94
"G8-391","GO_FIRST","Mumbai","Delhi",20,22.94
"G8-322","GO_FIRST","Mumbai","Delhi",20,22.94
"G8-2508","GO_FIRST","Mumbai","Delhi",20,22.94
"6E-574","Indigo","Mumbai","Delhi",20,26.85
"6E-168","Indigo","Mumbai","Delhi",20,26.85
"AI-806","Air_India","Mumbai","Delhi",20,24.17
"AI-809","Air_India","Mumbai","Delhi",20,24.17
"AI-687","Air_India","Mumbai","Delhi",20,24.17
"AI-888","Air_India","Mumbai","Delhi",20,24.17
