"earnings","height","weight"
84054.75,163,96.2
5675.8955078125,175,90.7
49430.109375,170,99.8
84054.75,183,74.8
33712.96875,180,81.6
23362.873046875,173,102.1
44152.16015625,188,94.3
84054.75,173,74.8
23362.873046875,163,70.3
38925.3359375,183,104.8
23362.873046875,170,79.4
23362.873046875,190,149.7
28560.38671875,190,93
17171.263671875,178,78
28560.38671875,170,102.1
84054.75,190,117.9
19237.1953125,178,81.6
28560.38671875,165,74.8
19237.1953125,170,70.3
28560.38671875,170,79.8
10865.4287109375,180,65.8
33712.96875,175,87.5
38925.3359375,183,90.7
10865.4287109375,170,79.4
20305.509765625,160,88.5
38925.3359375,173,97.5
28560.38671875,183,83.9
84054.75,170,73.5
23362.873046875,188,79.4
28560.38671875,180,80.3
9857.505859375,183,74.8
14021.39453125,173,76.7
28560.38671875,180,83.9
84054.75,180,77.1
28560.38671875,183,122.5
49430.109375,185,108.9
20305.509765625,175,95.3
28560.38671875,178,63.5
33712.96875,178,108.9
33712.96875,168,82.1
23362.873046875,165,63.5
49430.109375,180,95.3
33712.96875,175,72.6
33712.96875,175,70.3
23362.873046875,173,72.6
84054.75,168,70.3
23362.873046875,173,66.7
38925.3359375,160,92.1
28560.38671875,185,102.1
33712.96875,183,83
33712.96875,178,70.3
10865.4287109375,168,61.2
84054.75,188,97.5
44152.16015625,180,79.4
28560.38671875,190,77.1
84054.75,183,79.4
44152.16015625,180,91.6
38925.3359375,180,88.5
44152.16015625,178,93
11953.455078125,173,81.2
9857.505859375,165,63.5
84054.75,178,70.8
38925.3359375,168,79.4
33712.96875,183,97.5
84054.75,175,86.2
9857.505859375,180,81.2
28560.38671875,175,68
28560.38671875,168,72.6
84054.75,183,86.2
33712.96875,188,122.5
16081.587890625,180,90.7
28560.38671875,185,95.3
84054.75,180,81.6
18168.841796875,183,80.3
23362.873046875,175,111.1
44152.16015625,183,99.8
28560.38671875,178,72.6
84054.75,178,83.9
84054.75,175,90.7
28560.38671875,178,79.4
84054.75,180,90.7
84054.75,178,62.6
84054.75,185,89.8
84054.75,180,113.4
84054.75,175,112.5
33712.96875,175,77.1
84054.75,160,68
44152.16015625,173,80.3
4726.39111328125,183,87.5
38925.3359375,175,121.6
38925.3359375,185,86.2
23362.873046875,188,95.3
84054.75,183,97.5
84054.75,178,113.4
33712.96875,198,93
33712.96875,173,72.6
44152.16015625,175,113.4
33712.96875,180,86.2
38925.3359375,168,77.1
38925.3359375,183,100.7
84054.75,183,76.2
44152.16015625,183,81.6
49430.109375,183,74.8
49430.109375,175,70.3
49430.109375,168,86.2
10865.4287109375,183,95.3
44152.16015625,180,86.2
84054.75,163,62.6
49430.109375,180,113.4
38925.3359375,185,127
23362.873046875,178,117.9
33712.96875,188,81.6
33712.96875,180,113.4
23362.873046875,178,88.5
28560.38671875,180,86.2
44152.16015625,178,74.8
23362.873046875,180,118.8
19237.1953125,178,72.6
44152.16015625,168,83.9
38925.3359375,183,88
19237.1953125,180,89.8
28560.38671875,173,87.1
18168.841796875,178,107
49430.109375,180,113.4
38925.3359375,178,88.5
38925.3359375,168,74.8
23362.873046875,180,95.3
12954.765625,175,87.5
49430.109375,178,102.1
9857.505859375,157,59
38925.3359375,173,93
28560.38671875,183,86.2
33712.96875,168,65.8
44152.16015625,183,80.7
49430.109375,170,86.2
23362.873046875,163,63.5
33712.96875,178,61.2
33712.96875,190,88.5
14021.39453125,178,76.2
33712.96875,178,81.6
28560.38671875,185,122.5
84054.75,170,72.6
84054.75,180,74.8
10865.4287109375,185,108.9
28560.38671875,175,77.1
84054.75,185,88.5
84054.75,180,85.7
38925.3359375,180,79.4
38925.3359375,175,104.3
33712.96875,175,107.5
49430.109375,193,99.8
33712.96875,180,93
23362.873046875,178,79.4
84054.75,173,77.1
49430.109375,183,90.7
84054.75,188,88.5
33712.96875,183,86.2
23362.873046875,175,90.7
14021.39453125,170,79.4
84054.75,180,122.5
84054.75,175,77.1
38925.3359375,188,74.8
19237.1953125,180,102.1
23362.873046875,170,68
23362.873046875,170,83.9
16081.587890625,183,68
44152.16015625,173,71.7
84054.75,190,89.4
28560.38671875,178,93
49430.109375,180,102.1
15081.9755859375,173,78
14021.39453125,168,72.6
19237.1953125,175,59
28560.38671875,170,65.8
44152.16015625,190,77.6
33712.96875,175,87.5
14021.39453125,183,72.6
23362.873046875,180,95.3
38925.3359375,183,98
28560.38671875,178,113.4
33712.96875,185,72.6
23362.873046875,178,65.8
38925.3359375,185,115.2
49430.109375,178,93
23362.873046875,170,67.1
84054.75,188,115.7
28560.38671875,178,72.6
10865.4287109375,183,108.9
23362.873046875,185,122.5
84054.75,178,90.7
38925.3359375,180,88.5
84054.75,188,88.5
38925.3359375,175,102.1
16081.587890625,183,81.6
23362.873046875,173,106.1
84054.75,173,95.3
44152.16015625,185,90.7
38925.3359375,188,90.7
84054.75,165,72.6
44152.16015625,170,95.3
23362.873046875,170,83.9
84054.75,178,86.2
84054.75,180,70.3
33712.96875,178,77.1
38925.3359375,190,88.5
10865.4287109375,173,68.9
38925.3359375,175,95.3
38925.3359375,190,89.4
23362.873046875,185,72.6
44152.16015625,190,95.3
33712.96875,168,68
84054.75,165,71.7
14021.39453125,175,108.9
49430.109375,178,81.6
84054.75,178,95.3
20305.509765625,170,113.4
33712.96875,185,80.7
84054.75,188,113.4
18168.841796875,168,90.7
84054.75,175,95.3
20305.509765625,180,106.6
33712.96875,168,74.8
33712.96875,183,68
49430.109375,185,79.4
28560.38671875,178,82.6
84054.75,185,95.3
84054.75,180,104.3
23362.873046875,180,72.6
23362.873046875,175,79.4
84054.75,183,100.7
84054.75,185,104.3
49430.109375,180,117.9
28560.38671875,170,108.9
84054.75,178,90.7
23362.873046875,190,99.8
44152.16015625,175,88.5
23362.873046875,175,81.6
15081.9755859375,168,81.6
84054.75,183,102.1
23362.873046875,183,122.5
28560.38671875,168,80.7
84054.75,178,97.1
84054.75,170,74.8
38925.3359375,190,90.7
23362.873046875,183,90.7
49430.109375,188,152
16081.587890625,188,108.9
33712.96875,173,117.9
17171.263671875,183,74.8
84054.75,183,89.8
33712.96875,173,63.5
33712.96875,165,65.8
38925.3359375,183,96.2
20305.509765625,183,108.9
44152.16015625,185,83.9
49430.109375,183,88.5
84054.75,185,93
84054.75,188,88.5
7782.85400390625,180,97.5
28560.38671875,180,70.3
28560.38671875,175,70.3
84054.75,183,79.4
84054.75,163,70.3
23362.873046875,185,131.5
14021.39453125,185,81.6
44152.16015625,180,86.2
33712.96875,168,72.6
49430.109375,173,111.1
38925.3359375,185,109.8
49430.109375,180,81.6
12954.765625,163,88.5
33712.96875,178,113.9
38925.3359375,183,74.8
33712.96875,185,79.4
28560.38671875,180,104.3
49430.109375,178,83.9
84054.75,178,91.2
11953.455078125,180,85.7
38925.3359375,170,74.8
38925.3359375,173,81.6
20305.509765625,188,103.9
28560.38671875,178,97.5
23362.873046875,180,102.1
23362.873046875,173,91.6
23362.873046875,170,72.6
7782.85400390625,188,84.8
33712.96875,193,83.9
44152.16015625,178,80.7
28560.38671875,183,90.7
28560.38671875,180,95.3
28560.38671875,168,70.3
15081.9755859375,163,64.9
15081.9755859375,175,68.5
28560.38671875,175,83.5
84054.75,178,86.2
23362.873046875,168,117.9
23362.873046875,170,69.9
17171.263671875,152,40.8
84054.75,185,117.9
84054.75,188,108.4
38925.3359375,178,81.6
23362.873046875,165,79.4
18168.841796875,173,86.2
84054.75,183,91.6
33712.96875,170,79.8
84054.75,173,70.3
23362.873046875,157,72.6
23362.873046875,175,81.6
33712.96875,175,79.4
19237.1953125,180,77.1
84054.75,185,88.5
23362.873046875,190,113.4
17171.263671875,170,63.5
33712.96875,180,108.9
23362.873046875,185,90.7
84054.75,188,117.9
23362.873046875,178,81.6
44152.16015625,183,99.8
84054.75,173,75.3
33712.96875,178,108.9
33712.96875,178,88.5
28560.38671875,183,81.6
8826.6513671875,163,73.5
23362.873046875,185,95.3
84054.75,183,89.4
19237.1953125,188,81.6
28560.38671875,178,68
23362.873046875,178,63.5
84054.75,188,90.7
44152.16015625,175,90.7
84054.75,178,88
20305.509765625,183,81.6
84054.75,170,68
84054.75,183,111.1
18168.841796875,173,81.6
84054.75,178,79.4
23362.873046875,183,104.3
38925.3359375,173,108.9
28560.38671875,180,65.8
14021.39453125,175,77.1
23362.873046875,173,101.2
33712.96875,180,81.6
44152.16015625,180,75.7
20305.509765625,178,74.8
49430.109375,178,81.6
49430.109375,173,77.1
16081.587890625,180,93
84054.75,185,92.5
28560.38671875,190,77.1
49430.109375,188,83.9
33712.96875,183,96.2
16081.587890625,175,77.1
84054.75,170,82.6
28560.38671875,183,99.8
33712.96875,183,97.5
84054.75,185,117.9
84054.75,183,63.5
16081.587890625,183,88.5
84054.75,188,88.5
84054.75,180,83
10865.4287109375,168,88.5
33712.96875,168,63.5
33712.96875,185,86.2
28560.38671875,180,90.7
7782.85400390625,168,81.6
84054.75,170,76.2
23362.873046875,175,83.9
84054.75,173,68
49430.109375,180,83.9
23362.873046875,170,113.9
23362.873046875,178,74.8
23362.873046875,180,93
84054.75,180,84.8
14021.39453125,160,79.4
84054.75,180,81.6
23362.873046875,175,61.2
20305.509765625,170,95.3
44152.16015625,185,99.8
28560.38671875,175,77.1
20305.509765625,180,108.9
84054.75,175,65.8
6711.28759765625,175,104.3
84054.75,183,81.6
28560.38671875,173,74.4
44152.16015625,185,81.6
84054.75,178,108.9
7782.85400390625,168,74.8
84054.75,188,122.5
84054.75,180,81.6
33712.96875,180,86.2
38925.3359375,180,90.7
18168.841796875,173,81.2
28560.38671875,178,90.7
84054.75,178,99.8
38925.3359375,168,99.8
84054.75,178,99.8
20305.509765625,173,83.9
33712.96875,170,74.8
84054.75,178,90.7
84054.75,163,65.8
49430.109375,183,81.6
14021.39453125,178,80.7
84054.75,170,70.3
84054.75,185,82.6
33712.96875,185,93
12954.765625,173,81.6
19237.1953125,190,91.6
38925.3359375,175,72.6
11953.455078125,180,77.1
18168.841796875,168,108.9
18168.841796875,173,65.3
20305.509765625,198,108.9
84054.75,168,84.4
84054.75,183,95.3
20305.509765625,175,90.7
28560.38671875,178,83.9
38925.3359375,178,90.7
84054.75,188,80.7
28560.38671875,183,88.5
38925.3359375,183,99.8
23362.873046875,183,90.7
7782.85400390625,185,101.6
84054.75,183,106.6
33712.96875,178,88.9
23362.873046875,183,108.9
38925.3359375,183,83.9
44152.16015625,175,90.7
17171.263671875,175,77.1
44152.16015625,173,84.8
11953.455078125,188,112.5
44152.16015625,180,90.7
9857.505859375,178,97.5
20305.509765625,188,88.5
23362.873046875,180,86.2
84054.75,185,108
33712.96875,183,104.3
84054.75,178,77.1
33712.96875,180,99.8
44152.16015625,185,127
16081.587890625,173,72.6
28560.38671875,185,108
38925.3359375,183,95.3
84054.75,178,86.2
84054.75,188,95.3
84054.75,180,76.2
38925.3359375,185,86.2
33712.96875,180,77.1
16081.587890625,170,85.3
33712.96875,165,63.5
23362.873046875,178,90.7
28560.38671875,183,97.5
20305.509765625,168,83.9
14021.39453125,165,68
7782.85400390625,178,77.1
49430.109375,180,86.2
84054.75,185,74.8
23362.873046875,185,95.7
20305.509765625,165,56.7
84054.75,173,72.6
33712.96875,185,112.5
49430.109375,185,113.4
23362.873046875,183,69.4
44152.16015625,193,83.9
20305.509765625,178,95.3
33712.96875,165,63.5
49430.109375,183,68
28560.38671875,183,83.9
23362.873046875,180,72.6
23362.873046875,170,73.5
28560.38671875,168,61.2
33712.96875,185,86.2
84054.75,170,108.9
16081.587890625,180,83.9
84054.75,193,86.2
23362.873046875,180,72.6
33712.96875,185,108.9
49430.109375,178,72.6
23362.873046875,183,70.8
44152.16015625,188,97.5
19237.1953125,178,73.5
84054.75,180,134.3
33712.96875,178,78
44152.16015625,183,86.2
44152.16015625,178,72.6
38925.3359375,170,83.5
33712.96875,178,81.6
28560.38671875,185,113.4
23362.873046875,183,84.8
23362.873046875,170,149.7
49430.109375,178,77.1
49430.109375,180,81.6
33712.96875,180,79.4
33712.96875,173,77.1
23362.873046875,168,86.2
33712.96875,178,81.6
23362.873046875,188,93
11953.455078125,175,59
84054.75,170,81.6
23362.873046875,173,73.9
28560.38671875,178,95.3
44152.16015625,180,74.8
28560.38671875,173,90.7
16081.587890625,193,88.5
33712.96875,180,90.7
28560.38671875,178,81.6
23362.873046875,160,74.8
44152.16015625,165,72.6
23362.873046875,170,77.1
38925.3359375,178,94.3
38925.3359375,185,79.4
44152.16015625,193,111.1
19237.1953125,183,85.7
23362.873046875,170,61.2
18168.841796875,175,81.6
18168.841796875,175,89.8
84054.75,175,90.7
84054.75,183,102.1
84054.75,173,81.6
84054.75,173,86.2
44152.16015625,188,90.7
49430.109375,173,61.7
28560.38671875,183,117.9
33712.96875,178,65.8
33712.96875,168,74.8
84054.75,188,127
38925.3359375,185,99.8
49430.109375,188,99.8
38925.3359375,183,93
19237.1953125,178,77.1
49430.109375,183,87.1
20305.509765625,178,117.9
38925.3359375,165,59
44152.16015625,185,90.7
84054.75,173,78.5
23362.873046875,173,65.8
49430.109375,170,95.3
84054.75,178,81.6
84054.75,183,122.5
23362.873046875,165,74.8
38925.3359375,178,79.4
84054.75,188,103.4
18168.841796875,188,108.9
9857.505859375,180,113.4
33712.96875,188,108.9
23362.873046875,193,83.9
84054.75,180,95.3
49430.109375,183,113.4
44152.16015625,183,79.4
84054.75,183,79.4
44152.16015625,178,117.9
44152.16015625,183,79.4
44152.16015625,180,101.6
9857.505859375,165,68
33712.96875,185,72.1
44152.16015625,183,90.7
33712.96875,178,74.8
44152.16015625,183,83.9
28560.38671875,170,72.6
84054.75,183,90.7
20305.509765625,183,61.2
19237.1953125,183,77.1
44152.16015625,183,97.5
23362.873046875,190,95.3
12954.765625,190,84.8
84054.75,178,95.3
33712.96875,178,72.6
23362.873046875,180,77.1
33712.96875,170,77.1
4726.39111328125,165,63.5
12954.765625,178,88.5
23362.873046875,178,74.8
28560.38671875,188,72.6
49430.109375,168,96.6
16081.587890625,183,90.7
84054.75,180,93
4726.39111328125,170,74.8
84054.75,173,93
28560.38671875,168,62.6
49430.109375,178,104.3
84054.75,170,65.8
23362.873046875,178,90.7
28560.38671875,185,86.2
49430.109375,150,95.3
16081.587890625,165,72.6
49430.109375,173,70.3
23362.873046875,170,99.8
33712.96875,185,95.3
38925.3359375,170,77.1
23362.873046875,163,56.7
23362.873046875,183,86.2
38925.3359375,163,61.2
16081.587890625,178,72.6
38925.3359375,185,91.6
15081.9755859375,173,74.8
11953.455078125,168,68
20305.509765625,170,64.4
33712.96875,193,99.8
28560.38671875,175,81.6
49430.109375,170,71.7
6711.28759765625,165,68
18168.841796875,165,67.1
7782.85400390625,170,59
33712.96875,183,63.5
12954.765625,188,90.7
23362.873046875,173,81.6
44152.16015625,188,81.6
12954.765625,178,95.3
28560.38671875,175,59
18168.841796875,180,79.4
23362.873046875,183,99.8
38925.3359375,178,88.5
33712.96875,175,106.6
4726.39111328125,170,87.5
33712.96875,185,87.1
38925.3359375,173,65.8
49430.109375,175,79.4
28560.38671875,183,99.8
33712.96875,183,78
38925.3359375,188,86.2
84054.75,173,81.6
10865.4287109375,170,81.6
11953.455078125,183,77.1
17171.263671875,180,81.6
17171.263671875,173,90.7
12954.765625,180,81.6
10865.4287109375,180,86.2
33712.96875,178,81.6
84054.75,188,86.2
23362.873046875,168,65.8
9857.505859375,180,79.4
84054.75,185,104.3
9857.505859375,180,83.9
23362.873046875,180,68
84054.75,175,70.8
20305.509765625,168,68
84054.75,185,97.5
9857.505859375,170,70.3
23362.873046875,180,72.6
84054.75,173,59
7782.85400390625,185,108.9
84054.75,188,81.6
49430.109375,180,97.5
33712.96875,168,90.7
28560.38671875,183,81.6
28560.38671875,178,81.6
20305.509765625,178,81.6
33712.96875,173,81.6
23362.873046875,168,65.8
11953.455078125,160,63.5
14021.39453125,163,63
44152.16015625,168,59
33712.96875,183,83.9
49430.109375,173,74.8
15081.9755859375,183,83.9
8826.6513671875,170,68
84054.75,180,68
12954.765625,173,81.6
44152.16015625,183,74.8
4726.39111328125,178,54.4
18168.841796875,183,79.4
18168.841796875,183,86.2
18168.841796875,188,65.8
33712.96875,183,93
18168.841796875,183,70.3
84054.75,173,86.2
19237.1953125,188,72.1
49430.109375,163,66.7
23362.873046875,178,120.2
84054.75,180,79.4
44152.16015625,175,79.4
33712.96875,175,99.8
16081.587890625,183,90.7
49430.109375,165,73.5
23362.873046875,183,88.5
7782.85400390625,188,74.8
44152.16015625,180,90.7
23362.873046875,175,63.5
38925.3359375,180,124.7
84054.75,180,102.1
49430.109375,168,76.7
38925.3359375,183,84.8
12954.765625,173,90.7
84054.75,180,99.8
4726.39111328125,170,88.5
49430.109375,170,72.6
84054.75,173,97.5
23362.873046875,183,117.9
33712.96875,188,86.2
23362.873046875,188,77.1
28560.38671875,173,90.7
33712.96875,168,74.8
84054.75,180,119.7
12954.765625,165,227.2
18168.841796875,183,95.3
23362.873046875,188,108.9
84054.75,180,65.3
38925.3359375,190,83.9
33712.96875,183,108.9
16081.587890625,193,97.5
28560.38671875,165,61.7
9857.505859375,178,79.4
44152.16015625,178,81.6
18168.841796875,180,78.9
19237.1953125,180,72.6
19237.1953125,183,102.1
33712.96875,178,77.1
18168.841796875,175,90.7
49430.109375,165,70.3
9857.505859375,170,98.9
23362.873046875,165,68
33712.96875,170,89.8
49430.109375,183,70.3
12954.765625,170,68
33712.96875,180,90.7
23362.873046875,175,83.5
33712.96875,173,90.7
33712.96875,183,72.6
12954.765625,168,68
12954.765625,188,79.4
33712.96875,180,95.3
33712.96875,196,81.6
44152.16015625,178,106.6
23362.873046875,178,83.9
19237.1953125,168,54.4
17171.263671875,175,69.9
12954.765625,178,71.7
23362.873046875,180,83.9
33712.96875,183,111.1
84054.75,183,95.3
84054.75,180,91.6
28560.38671875,178,82.6
23362.873046875,175,68
8826.6513671875,180,83.9
44152.16015625,188,88.5
12954.765625,173,70.3
44152.16015625,170,74.8
7782.85400390625,163,77.1
33712.96875,185,106.6
11953.455078125,173,72.6
33712.96875,190,83.9
38925.3359375,178,68
6711.28759765625,168,59
8826.6513671875,183,97.5
17171.263671875,180,65.8
19237.1953125,170,93.9
28560.38671875,173,154.2
44152.16015625,178,82.6
23362.873046875,160,59
23362.873046875,155,81.6
20305.509765625,175,113.4
18168.841796875,183,108.9
20305.509765625,170,77.1
44152.16015625,178,111.1
33712.96875,183,72.6
14021.39453125,173,80.7
19237.1953125,168,83.9
49430.109375,170,67.1
18168.841796875,185,106.6
19237.1953125,165,65.8
11953.455078125,165,82.6
17171.263671875,168,81.6
23362.873046875,188,74.8
9857.505859375,180,79.4
23362.873046875,178,63.5
28560.38671875,173,97.5
38925.3359375,185,88.5
8826.6513671875,173,81.6
44152.16015625,173,68
38925.3359375,180,90.7
28560.38671875,175,71.7
20305.509765625,188,83.9
84054.75,178,68
16081.587890625,178,74.8
49430.109375,175,72.6
49430.109375,168,70.3
16081.587890625,190,99.8
23362.873046875,183,103.9
17171.263671875,157,77.1
84054.75,163,73.5
33712.96875,180,105.2
44152.16015625,168,90.7
33712.96875,175,90.7
20305.509765625,180,94.8
84054.75,163,86.2
84054.75,175,90.7
16081.587890625,183,70.3
33712.96875,183,78.5
44152.16015625,163,72.6
33712.96875,185,115.7
44152.16015625,185,93
38925.3359375,180,78.9
12954.765625,173,82.6
19237.1953125,185,104.3
28560.38671875,188,148.8
4726.39111328125,173,81.6
38925.3359375,170,79.4
44152.16015625,188,86.2
16081.587890625,163,67.1
16081.587890625,163,65.8
20305.509765625,188,79.4
38925.3359375,185,111.6
28560.38671875,188,102.1
84054.75,183,79.4
28560.38671875,165,61.2
11953.455078125,190,108.9
33712.96875,185,90.7
38925.3359375,165,81.6
10865.4287109375,165,81.6
28560.38671875,180,81.6
20305.509765625,183,124.7
84054.75,180,106.6
84054.75,173,70.3
84054.75,175,86.2
15081.9755859375,170,79.4
33712.96875,185,81.6
28560.38671875,170,77.1
12954.765625,173,77.1
44152.16015625,188,90.7
23362.873046875,180,104.3
23362.873046875,188,100.2
44152.16015625,183,93
7782.85400390625,168,49.9
12954.765625,157,63.5
28560.38671875,170,90.7
19237.1953125,173,93
33712.96875,173,94.3
23362.873046875,170,60.8
14021.39453125,188,79.4
23362.873046875,183,77.1
38925.3359375,178,77.1
44152.16015625,178,77.1
44152.16015625,173,86.2
10865.4287109375,178,72.6
20305.509765625,196,93
84054.75,183,88.5
28560.38671875,185,94.3
12954.765625,170,83.9
84054.75,175,85.7
84054.75,188,102.1
84054.75,183,83
28560.38671875,168,81.6
38925.3359375,163,77.1
23362.873046875,170,87.1
23362.873046875,178,68
20305.509765625,175,106.6
49430.109375,175,90.7
44152.16015625,183,68
38925.3359375,180,85.3
28560.38671875,175,74.8
28560.38671875,185,90.7
17171.263671875,175,77.1
5675.8955078125,178,82.1
28560.38671875,188,106.6
8826.6513671875,175,77.1
44152.16015625,170,81.6
15081.9755859375,168,72.6
33712.96875,170,72.6
23362.873046875,185,77.1
6711.28759765625,157,74.8
23362.873046875,185,79.4
5675.8955078125,165,81.6
49430.109375,173,83.9
84054.75,178,95.3
33712.96875,185,115.7
44152.16015625,170,94.3
23362.873046875,168,72.6
84054.75,183,102.1
23362.873046875,180,76.2
38925.3359375,185,113.4
84054.75,168,83.9
23362.873046875,170,73
38925.3359375,173,87.1
10865.4287109375,178,83.9
84054.75,160,81.6
23362.873046875,183,81.6
16081.587890625,178,79.4
28560.38671875,180,70.3
23362.873046875,180,73
84054.75,180,86.2
6711.28759765625,190,91.2
49430.109375,183,90.7
44152.16015625,178,90.7
38925.3359375,170,97.5
84054.75,188,95.3
84054.75,178,81.6
38925.3359375,180,88.5
23362.873046875,173,95.3
7782.85400390625,165,72.6
6711.28759765625,183,99.8
18168.841796875,178,68
84054.75,188,104.3
16081.587890625,165,73.5
84054.75,173,86.2
12954.765625,173,68
